city_state_id,city_state,state_id
3079,mirador/MA,14
3080,mirador/PR,26
3081,miradouro/MG,6
3082,miraguai/RS,25
3083,mirai/MG,6
3084,miraima/CE,12
3085,miranda do norte/MA,14
3086,miranda/MS,24
3087,mirandiba/PE,9
3088,mirandopolis/SP,1
3089,mirangaba/BA,7
3090,miranorte/TO,22
3091,mirante da serra/RO,21
3092,mirante do paranapanema/SP,1
3093,mirante/BA,7
3094,miraselva/PR,26
3095,mirassol d oeste/MT,23
3096,mirassol/SP,1
3097,mirassolandia/SP,1
3098,miravania/MG,6
3099,mirim doce/SC,27
3100,mirinzal/MA,14
3101,missal/PR,26
3102,missao velha/CE,12
3103,mocajuba/PA,15
3104,mococa/SP,1
3105,modelo/SC,27
3106,moeda/MG,6
3107,moema/MG,6
3108,mogeiro/PB,11
3109,mogi das cruzes/SP,1
3110,mogi guacu/SP,1
3111,mogi mirim/SP,1
3112,moipora/GO,20
3113,moita bonita/SE,8
3114,moju/PA,15
3115,mojui dos campos/PA,15
3116,mombaca/CE,12
3117,mombuca/SP,1
3118,moncao/MA,14
3119,moncoes/SP,1
3120,mondai/SC,27
3121,mongagua/SP,1
3122,monjolos/MG,6
3123,monsenhor gil/PI,13
3124,monsenhor hipolito/PI,13
3125,monsenhor paulo/MG,6
3126,monsenhor tabosa/CE,12
3127,montadas/PB,11
3128,montalvania/MG,6
3129,montanha/ES,5
3130,montanhas/RN,2
3131,montauri/RS,25
3132,monte alegre de goias/GO,20
3133,monte alegre de minas/MG,6
3134,monte alegre de sergipe/SE,8
3135,monte alegre do piaui/PI,13
3136,monte alegre do sul/SP,1
3137,monte alegre dos campos/RS,25
3138,monte alegre/PA,15
3139,monte alegre/RN,2
3140,monte alto/SP,1
3141,monte aprazivel/SP,1
3142,monte azul paulista/SP,1
3143,monte azul/MG,6
3144,monte belo do sul/RS,25
3145,monte belo/MG,6
3146,monte carlo/SC,27
3147,monte carmelo/MG,6
3148,monte castelo/SC,27
3149,monte castelo/SP,1
3150,monte das gameleiras/RN,2
3151,monte do carmo/TO,22
3152,monte formoso/MG,6
3153,monte horebe/PB,11
3154,monte mor/SP,1
3155,monte negro/RO,21
3156,monte santo de minas/MG,6
3157,monte santo do tocantins/TO,22
3158,monte santo/BA,7
3159,monte siao/MG,6
3160,monteiro lobato/SP,1
3161,monteiro/PB,11
3162,monteiropolis/AL,10
3163,montenegro/RS,25
3164,montes altos/MA,14
3165,montes claros de goias/GO,20
3166,montes claros/MG,6
3167,montezuma/MG,6
3168,montividiu do norte/GO,20
3169,montividiu/GO,20
3170,morada nova de minas/MG,6
3171,morada nova/CE,12
3172,moraujo/CE,12
3173,moreilandia/PE,9
3174,moreira sales/PR,26
3175,moreno/PE,9
3176,mormaco/RS,25
3177,morpara/BA,7
3178,morretes/PR,26
3179,morrinhos do sul/RS,25
3180,morrinhos/CE,12
3181,morrinhos/GO,20
3182,morro agudo de goias/GO,20
3183,morro agudo/SP,1
3184,morro cabeca no tempo/PI,13
3185,morro da fumaca/SC,27
3186,morro da garca/MG,6
3187,morro do chapeu do piaui/PI,13
3188,morro do chapeu/BA,7
3189,morro do pilar/MG,6
3190,morro grande/SC,27
3191,morro redondo/RS,25
3192,morro reuter/RS,25
3193,morros/MA,14
3194,mortugaba/BA,7
3195,morungaba/SP,1
3196,mossamedes/GO,20
3197,mossoro/RN,2
3198,mostardas/RS,25
3199,motuca/SP,1
3200,mozarlandia/GO,20
3201,muana/PA,15
3202,mucajai/RR,18
3203,mucambo/CE,12
3204,mucuge/BA,7
3205,mucum/RS,25
3206,mucuri/BA,7
3207,mucurici/ES,5
3208,muitos capoes/RS,25
3209,muliterno/RS,25
3210,mulungu do morro/BA,7
3211,mulungu/CE,12
3212,mulungu/PB,11
3213,mundo novo/BA,7
3214,mundo novo/GO,20
3215,mundo novo/MS,24
3216,munhoz de melo/PR,26
3217,munhoz/MG,6
3218,muniz ferreira/BA,7
3219,muniz freire/ES,5
3220,muquem do sao francisco/BA,7
3221,muqui/ES,5
3222,muriae/MG,6
3223,muribeca/SE,8
3224,murici dos portelas/PI,13
3225,murici/AL,10
3226,muricilandia/TO,22
3227,muritiba/BA,7
3228,murutinga do sul/SP,1
3229,mutuipe/BA,7
3230,mutum/MG,6
3231,mutunopolis/GO,20
3232,muzambinho/MG,6
3233,nacip raydan/MG,6
3234,nantes/SP,1
3235,nanuque/MG,6
3236,nao me toque/RS,25
3237,naque/MG,6
3238,narandiba/SP,1
3239,natal/RN,2
3240,natalandia/MG,6
3241,natercia/MG,6
3242,natividade da serra/SP,1
3243,natividade/RJ,4
3244,natividade/TO,22
3245,natuba/PB,11
3246,navegantes/SC,27
3247,navirai/MS,24
3248,nazare da mata/PE,9
3249,nazare do piaui/PI,13
3250,nazare paulista/SP,1
3251,nazare/BA,7
3252,nazare/TO,22
3253,nazareno/MG,6
3254,nazarezinho/PB,11
3255,nazaria/PI,13
3256,nazario/GO,20
3257,neopolis/SE,8
3258,nepomuceno/MG,6
3259,neropolis/GO,20
3260,neves paulista/SP,1
3261,nhamunda/AM,17
3262,nhandeara/SP,1
3263,nicolau vergueiro/RS,25
3264,nilo pecanha/BA,7
3265,nilopolis/RJ,4
3266,nina rodrigues/MA,14
3267,ninheira/MG,6
3268,nioaque/MS,24
3269,nipoa/SP,1
3270,niquelandia/GO,20
3271,nisia floresta/RN,2
3272,niteroi/RJ,4
3273,nobres/MT,23
3274,nonoai/RS,25
3275,nordestina/BA,7
3276,normandia/RR,18
3277,nortelandia/MT,23
3278,nossa senhora aparecida/SE,8
3279,nossa senhora da gloria/SE,8
3280,nossa senhora das dores/SE,8
3281,nossa senhora das gracas/PR,26
3282,nossa senhora de lourdes/SE,8
3283,nossa senhora de nazare/PI,13
3284,nossa senhora do livramento/MT,23
3285,nossa senhora do socorro/SE,8
3286,nossa senhora dos remedios/PI,13
3287,nova alianca do ivai/PR,26
3288,nova alianca/SP,1
3289,nova alvorada do sul/MS,24
3290,nova alvorada/RS,25
3291,nova america da colina/PR,26
3292,nova america/GO,20
3293,nova andradina/MS,24
3294,nova araca/RS,25
3295,nova aurora/GO,20
3296,nova aurora/PR,26
3297,nova bandeirantes/MT,23
3298,nova bassano/RS,25
3299,nova belem/MG,6
3300,nova boa vista/RS,25
3301,nova brasilandia d oeste/RO,21
3302,nova brasilandia/MT,23
3303,nova brescia/RS,25
3304,nova campina/SP,1
3305,nova canaa do norte/MT,23
3306,nova canaa paulista/SP,1
3307,nova canaa/BA,7
3308,nova candelaria/RS,25
3309,nova cantu/PR,26
3310,nova castilho/SP,1
3311,nova colinas/MA,14
3312,nova crixas/GO,20
3313,nova cruz/RN,2
3314,nova era/MG,6
3315,nova erechim/SC,27
3316,nova esperanca do piria/PA,15
3317,nova esperanca do sudoeste/PR,26
3318,nova esperanca do sul/RS,25
3319,nova esperanca/PR,26
3320,nova europa/SP,1
3321,nova fatima/BA,7
3322,nova fatima/PR,26
3323,nova floresta/PB,11
3324,nova friburgo/RJ,4
3325,nova gloria/GO,20
3326,nova granada/SP,1
3327,nova guarita/MT,23
3328,nova guataporanga/SP,1
3329,nova hartz/RS,25
3330,nova ibia/BA,7
3331,nova iguacu de goias/GO,20
3332,nova iguacu/RJ,4
3333,nova independencia/SP,1
3334,nova iorque/MA,14
3335,nova ipixuna/PA,15
3336,nova itaberaba/SC,27
3337,nova itarana/BA,7
3338,nova lacerda/MT,23
3339,nova laranjeiras/PR,26
3340,nova lima/MG,6
3341,nova londrina/PR,26
3342,nova luzitania/SP,1
3343,nova mamore/RO,21
3344,nova marilandia/MT,23
3345,nova maringa/MT,23
3346,nova modica/MG,6
3347,nova monte verde/MT,23
3348,nova mutum/MT,23
3349,nova nazare/MT,23
3350,nova odessa/SP,1
3351,nova olimpia/MT,23
3352,nova olimpia/PR,26
3353,nova olinda do maranhao/MA,14
3354,nova olinda do norte/AM,17
3355,nova olinda/CE,12
3356,nova olinda/PB,11
3357,nova olinda/TO,22
3358,nova padua/RS,25
3359,nova palma/RS,25
3360,nova palmeira/PB,11
3361,nova petropolis/RS,25
3362,nova ponte/MG,6
3363,nova porteirinha/MG,6
3364,nova prata do iguacu/PR,26
3365,nova prata/RS,25
3366,nova ramada/RS,25
3367,nova redencao/BA,7
3368,nova resende/MG,6
3369,nova roma do sul/RS,25
3370,nova roma/GO,20
3371,nova rosalandia/TO,22
3372,nova russas/CE,12
3373,nova santa barbara/PR,26
3374,nova santa helena/MT,23
3375,nova santa rita/PI,13
3376,nova santa rita/RS,25
3377,nova santa rosa/PR,26
3378,nova serrana/MG,6
3379,nova soure/BA,7
3380,nova tebas/PR,26
3381,nova timboteua/PA,15
3382,nova trento/SC,27
3383,nova ubirata/MT,23
3384,nova uniao/MG,6
3385,nova uniao/RO,21
3386,nova venecia/ES,5
3387,nova veneza/GO,20
3388,nova veneza/SC,27
3389,nova vicosa/BA,7
3390,nova xavantina/MT,23
3391,novais/SP,1
3392,novo acordo/TO,22
3393,novo airao/AM,17
3394,novo alegre/TO,22
3395,novo aripuana/AM,17
3396,novo barreiro/RS,25
3397,novo brasil/GO,20
3398,novo cabrais/RS,25
3399,novo cruzeiro/MG,6
3400,novo gama/GO,20
3401,novo hamburgo/RS,25
3402,novo horizonte do norte/MT,23
3403,novo horizonte do oeste/RO,21
3404,novo horizonte do sul/MS,24
3405,novo horizonte/BA,7
3406,novo horizonte/SC,27
3407,novo horizonte/SP,1
3408,novo itacolomi/PR,26
3409,novo jardim/TO,22
3410,novo lino/AL,10
3411,novo machado/RS,25
3412,novo mundo/MT,23
3413,novo oriente de minas/MG,6
3414,novo oriente do piaui/PI,13
3415,novo oriente/CE,12
3416,novo planalto/GO,20
3417,novo progresso/PA,15
3418,novo repartimento/PA,15
3419,novo santo antonio/MT,23
3420,novo santo antonio/PI,13
3421,novo sao joaquim/MT,23
3422,novo tiradentes/RS,25
3423,novo triunfo/BA,7
3424,novo xingu/RS,25
3425,novorizonte/MG,6
3426,nuporanga/SP,1
3427,obidos/PA,15
3428,ocara/CE,12
3429,ocaucu/SP,1
3430,oeiras do para/PA,15
3431,oeiras/PI,13
3432,oiapoque/AP,16
3433,olaria/MG,6
3434,oleo/SP,1
3435,olho d agua das cunhas/MA,14
3436,olho d agua das flores/AL,10
3437,olho d agua do borges/RN,2
3438,olho d agua do casado/AL,10
3439,olho d agua do piaui/PI,13
3440,olho d agua grande/AL,10
3441,olho d agua/PB,11
3442,olhos d agua/MG,6
3443,olimpia/SP,1
3444,olimpio noronha/MG,6
3445,olinda nova do maranhao/MA,14
3446,olinda/PE,9
3447,olindina/BA,7
3448,olivedos/PB,11
3449,oliveira de fatima/TO,22
3450,oliveira dos brejinhos/BA,7
3451,oliveira fortes/MG,6
3452,oliveira/MG,6
3453,olivenca/AL,10
3454,onca de pitangui/MG,6
3455,onda verde/SP,1
3456,oratorios/MG,6
3457,oriente/SP,1
3458,orindiuva/SP,1
3459,oriximina/PA,15
3460,orizania/MG,6
3461,orizona/GO,20
3462,orlandia/SP,1
3463,orleans/SC,27
3464,orobo/PE,9
3465,oroco/PE,9
3466,oros/CE,12
3467,ortigueira/PR,26
3468,osasco/SP,1
3469,oscar bressane/SP,1
3470,osorio/RS,25
3471,osvaldo cruz/SP,1
3472,otacilio costa/SC,27
3473,ourem/PA,15
3474,ouricangas/BA,7
3475,ouricuri/PE,9
3476,ourilandia do norte/PA,15
3477,ourinhos/SP,1
3478,ourizona/PR,26
3479,ouro branco/AL,10
3480,ouro branco/MG,6
3481,ouro branco/RN,2
3482,ouro fino/MG,6
3483,ouro preto do oeste/RO,21
3484,ouro preto/MG,6
3485,ouro velho/PB,11
3486,ouro verde de goias/GO,20
3487,ouro verde de minas/MG,6
3488,ouro verde do oeste/PR,26
3489,ouro verde/SC,27
3490,ouro verde/SP,1
3491,ouro/SC,27
3492,ouroeste/SP,1
3493,ourolandia/BA,7
3494,ouvidor/GO,20
3495,pacaembu/SP,1
3496,pacaja/PA,15
3497,pacajus/CE,12
3498,pacaraima/RR,18
3499,pacatuba/CE,12
3500,pacatuba/SE,8
3501,paco do lumiar/MA,14
3502,pacoti/CE,12
3503,pacuja/CE,12
3504,padre bernardo/GO,20
3505,padre carvalho/MG,6
3506,padre marcos/PI,13
3507,padre paraiso/MG,6
3508,paes landim/PI,13
3509,pai pedro/MG,6
3510,paial/SC,27
3511,paicandu/PR,26
3512,paim filho/RS,25
3513,paineiras/MG,6
3514,painel/SC,27
3515,pains/MG,6
3516,paiva/MG,6
3517,pajeu do piaui/PI,13
3518,palestina de goias/GO,20
3519,palestina do para/PA,15
3520,palestina/AL,10
3521,palestina/SP,1
3522,palhano/CE,12
3523,palhoca/SC,27
3524,palma sola/SC,27
3525,palma/MG,6
3526,palmacia/CE,12
3527,palmares do sul/RS,25
3528,palmares paulista/SP,1
3529,palmares/PE,9
3530,palmas de monte alto/BA,7
3531,palmas/PR,26
3532,palmas/TO,22
3533,palmeira d oeste/SP,1
3534,palmeira das missoes/RS,25
3535,palmeira do piaui/PI,13
3536,palmeira dos indios/AL,10
3537,palmeira/PR,26
3538,palmeira/SC,27
3539,palmeirais/PI,13
3540,palmeirandia/MA,14
3541,palmeirante/TO,22
3542,palmeiras de goias/GO,20
3543,palmeiras do tocantins/TO,22
3544,palmeiras/BA,7
3545,palmeirina/PE,9
3546,palmeiropolis/TO,22
3547,palmelo/GO,20
3548,palminopolis/GO,20
3549,palmital/PR,26
3550,palmital/SP,1
3551,palmitinho/RS,25
3552,palmitos/SC,27
3553,palmopolis/MG,6
3554,palotina/PR,26
3555,panama/GO,20
3556,panambi/RS,25
3557,pancas/ES,5
3558,panelas/PE,9
3559,panorama/SP,1
3560,pantano grande/RS,25
3561,pao de acucar/AL,10
3562,papagaios/MG,6
3563,papanduva/SC,27
3564,paqueta/PI,13
3565,para de minas/MG,6
3566,paracambi/RJ,4
3567,paracatu/MG,6
3568,paracuru/CE,12
3569,paragominas/PA,15
3570,paraguacu paulista/SP,1
3571,paraguacu/MG,6
3572,parai/RS,25
3573,paraiba do sul/RJ,4
3574,paraibano/MA,14
3575,paraibuna/SP,1
3576,paraipaba/CE,12
3577,paraiso das aguas/MS,24
3578,paraiso do norte/PR,26
3579,paraiso do sul/RS,25
3580,paraiso do tocantins/TO,22
3581,paraiso/SC,27
3582,paraiso/SP,1
3583,paraisopolis/MG,6
3584,parambu/CE,12
3585,paramirim/BA,7
3586,paramoti/CE,12
3587,parana/RN,2
3588,parana/TO,22
3589,paranacity/PR,26
3590,paranagua/PR,26
3591,paranaiba/MS,24
3592,paranaiguara/GO,20
3593,paranaita/MT,23
3594,paranapanema/SP,1
3595,paranapoema/PR,26
3596,paranapua/SP,1
3597,paranatama/PE,9
3598,paranatinga/MT,23
3599,paranavai/PR,26
3600,paranhos/MS,24
3601,paraopeba/MG,6
3602,parapua/SP,1
3603,parari/PB,11
3604,paratinga/BA,7
3605,paraty/RJ,4
3606,parau/RN,2
3607,parauapebas/PA,15
3608,parauna/GO,20
3609,parazinho/RN,2
3610,pardinho/SP,1
3611,pareci novo/RS,25
3612,parecis/RO,21
3613,parelhas/RN,2
3614,pariconha/AL,10
3615,parintins/AM,17
3616,paripiranga/BA,7
3617,paripueira/AL,10
3618,pariquera acu/SP,1
3619,parisi/SP,1
3620,parnagua/PI,13
3621,parnaiba/PI,13
3622,parnamirim/PE,9
3623,parnamirim/RN,2
3624,parnarama/MA,14
3625,parobe/RS,25
3626,passa e fica/RN,2
3627,passa quatro/MG,6
3628,passa sete/RS,25
3629,passa tempo/MG,6
3630,passa vinte/MG,6
3631,passabem/MG,6
3632,passagem franca do piaui/PI,13
3633,passagem franca/MA,14
3634,passagem/PB,11
3635,passagem/RN,2
3636,passira/PE,9
3637,passo de camaragibe/AL,10
3638,passo de torres/SC,27
3639,passo do sobrado/RS,25
3640,passo fundo/RS,25
3641,passos maia/SC,27
3642,passos/MG,6
3643,pastos bons/MA,14
3644,patis/MG,6
3645,pato bragado/PR,26
3646,pato branco/PR,26
3647,patos de minas/MG,6
3648,patos do piaui/PI,13
3649,patos/PB,11
3650,patrocinio do muriae/MG,6
3651,patrocinio paulista/SP,1
3652,patrocinio/MG,6
3653,patu/RN,2
3654,paty do alferes/RJ,4
3655,pau brasil/BA,7
3656,pau d arco do piaui/PI,13
3657,pau d arco/PA,15
3658,pau d arco/TO,22
3659,pau dos ferros/RN,2
3660,paudalho/PE,9
3661,pauini/AM,17
3662,paula candido/MG,6
3663,paula freitas/PR,26
3664,pauliceia/SP,1
3665,paulinia/SP,1
3666,paulino neves/MA,14
3667,paulista/PB,11
3668,paulista/PE,9
3669,paulistana/PI,13
3670,paulistania/SP,1
3671,paulistas/MG,6
3672,paulo afonso/BA,7
3673,paulo bento/RS,25
3674,paulo de faria/SP,1
3675,paulo frontin/PR,26
3676,paulo jacinto/AL,10
3677,paulo lopes/SC,27
3678,paulo ramos/MA,14
3679,pavao/MG,6
3680,paverama/RS,25
3681,pavussu/PI,13
3682,pe de serra/BA,7
3683,peabiru/PR,26
3684,pecanha/MG,6
3685,pederneiras/SP,1
3686,pedra azul/MG,6
3687,pedra bela/SP,1
3688,pedra bonita/MG,6
3689,pedra branca do amapari/AP,16
3690,pedra branca/CE,12
3691,pedra branca/PB,11
3692,pedra do anta/MG,6
3693,pedra do indaia/MG,6
3694,pedra dourada/MG,6
3695,pedra grande/RN,2
3696,pedra lavrada/PB,11
3697,pedra mole/SE,8
3698,pedra preta/MT,23
3699,pedra preta/RN,2
3700,pedra/PE,9
3701,pedralva/MG,6
3702,pedranopolis/SP,1
3703,pedrao/BA,7
3704,pedras altas/RS,25
3705,pedras de fogo/PB,11
3706,pedras de maria da cruz/MG,6
3707,pedras grandes/SC,27
3708,pedregulho/SP,1
3709,pedreira/SP,1
3710,pedreiras/MA,14
3711,pedrinhas paulista/SP,1
3712,pedrinhas/SE,8
3713,pedrinopolis/MG,6
3714,pedro afonso/TO,22
3715,pedro alexandre/BA,7
3716,pedro avelino/RN,2
3717,pedro canario/ES,5
3718,pedro de toledo/SP,1
3719,pedro do rosario/MA,14
3720,pedro gomes/MS,24
3721,pedro ii/PI,13
3722,pedro laurentino/PI,13
3723,pedro leopoldo/MG,6
3724,pedro osorio/RS,25
3725,pedro regis/PB,11
3726,pedro teixeira/MG,6
3727,pedro velho/RN,2
3728,peixe boi/PA,15
3729,peixe/TO,22
3730,peixoto de azevedo/MT,23
3731,pejucara/RS,25
3732,pelotas/RS,25
3733,penaforte/CE,12
3734,penalva/MA,14
3735,penapolis/SP,1
3736,pendencias/RN,2
3737,penedo/AL,10
3738,penha/SC,27
3739,pentecoste/CE,12
3740,pequeri/MG,6
3741,pequi/MG,6
3742,pequizeiro/TO,22
3743,perdigao/MG,6
3744,perdizes/MG,6
3745,perdoes/MG,6
3746,pereira barreto/SP,1
3747,pereiras/SP,1
3748,pereiro/CE,12
3749,peri mirim/MA,14
3750,periquito/MG,6
3751,peritiba/SC,27
3752,peritoro/MA,14
3753,perobal/PR,26
3754,perola d oeste/PR,26
3755,perola/PR,26
3756,perolandia/GO,20
3757,peruibe/SP,1
3758,pescador/MG,6
3759,pescaria brava/SC,27
3760,pesqueira/PE,9
3761,petrolandia/PE,9
3762,petrolandia/SC,27
3763,petrolina de goias/GO,20
3764,petrolina/PE,9
3765,petropolis/RJ,4
3766,piacabucu/AL,10
3767,piacatu/SP,1
3768,pianco/PB,11
3769,piata/BA,7
3770,piau/MG,6
3771,picada cafe/RS,25
3772,picarra/PA,15
3773,picos/PI,13
3774,picui/PB,11
3775,piedade de caratinga/MG,6
3776,piedade de ponte nova/MG,6
3777,piedade do rio grande/MG,6
3778,piedade dos gerais/MG,6
3779,piedade/SP,1
3780,pien/PR,26
3781,pilao arcado/BA,7
3782,pilar de goias/GO,20
3783,pilar do sul/SP,1
3784,pilar/AL,10
3785,pilar/PB,11
3786,piloes/PB,11
3787,piloes/RN,2
3788,piloezinhos/PB,11
3789,pimenta bueno/RO,21
3790,pimenta/MG,6
3791,pimenteiras do oeste/RO,21
3792,pimenteiras/PI,13
3793,pindai/BA,7
3794,pindamonhangaba/SP,1
3795,pindare mirim/MA,14
3796,pindoba/AL,10
3797,pindobacu/BA,7
3798,pindorama do tocantins/TO,22
3799,pindorama/SP,1
3800,pindoretama/CE,12
3801,pingo d agua/MG,6
3802,pinhais/PR,26
3803,pinhal da serra/RS,25
3804,pinhal de sao bento/PR,26
3805,pinhal grande/RS,25
3806,pinhal/RS,25
3807,pinhalao/PR,26
3808,pinhalzinho/SC,27
3809,pinhalzinho/SP,1
3810,pinhao/PR,26
3811,pinhao/SE,8
3812,pinheiral/RJ,4
3813,pinheirinho do vale/RS,25
3814,pinheiro machado/RS,25
3815,pinheiro preto/SC,27
3816,pinheiro/MA,14
3817,pinheiros/ES,5
3818,pintadas/BA,7
3819,pinto bandeira/RS,25
3820,pintopolis/MG,6
3821,pio ix/PI,13
3822,pio xii/MA,14
3823,piquerobi/SP,1
3824,piquet carneiro/CE,12
3825,piquete/SP,1
3826,piracaia/SP,1
3827,piracanjuba/GO,20
3828,piracema/MG,6
3829,piracicaba/SP,1
3830,piracuruca/PI,13
3831,pirai do norte/BA,7
3832,pirai do sul/PR,26
3833,pirai/RJ,4
3834,piraju/SP,1
3835,pirajuba/MG,6
3836,pirajui/SP,1
3837,pirambu/SE,8
3838,piranga/MG,6
3839,pirangi/SP,1
3840,pirangucu/MG,6
3841,piranguinho/MG,6
3842,piranhas/AL,10
3843,piranhas/GO,20
3844,pirapemas/MA,14
3845,pirapetinga/MG,6
3846,pirapo/RS,25
3847,pirapora do bom jesus/SP,1
3848,pirapora/MG,6
3849,pirapozinho/SP,1
3850,piraquara/PR,26
3851,piraque/TO,22
3852,pirassununga/SP,1
3853,piratini/RS,25
3854,piratininga/SP,1
3855,piratuba/SC,27
3856,pirauba/MG,6
3857,pirenopolis/GO,20
3858,pires do rio/GO,20
3859,pires ferreira/CE,12
3860,piripa/BA,7
3861,piripiri/PI,13
3862,piritiba/BA,7
3863,pirpirituba/PB,11
3864,pitanga/PR,26
3865,pitangueiras/PR,26
3866,pitangueiras/SP,1
3867,pitangui/MG,6
3868,pitimbu/PB,11
3869,pium/TO,22
3870,piuma/ES,5
3871,piumhi/MG,6
3872,placas/PA,15
3873,placido de castro/AC,3
3874,planaltina do parana/PR,26
3875,planaltina/GO,20
3876,planaltino/BA,7
3877,planalto alegre/SC,27
3878,planalto da serra/MT,23
3879,planalto/BA,7
3880,planalto/PR,26
3881,planalto/RS,25
3882,planalto/SP,1
3883,planura/MG,6
3884,platina/SP,1
3885,poa/SP,1
3886,pocao de pedras/MA,14
3887,pocao/PE,9
3888,pocinhos/PB,11
3889,poco branco/RN,2
3890,poco dantas/PB,11
3891,poco das antas/RS,25
3892,poco das trincheiras/AL,10
3893,poco de jose de moura/PB,11
3894,poco fundo/MG,6
3895,poco redondo/SE,8
3896,poco verde/SE,8
3897,pocoes/BA,7
3898,pocone/MT,23
3899,pocos de caldas/MG,6
3900,pocrane/MG,6
3901,pojuca/BA,7
3902,poloni/SP,1
3903,pombal/PB,11
3904,pombos/PE,9
3905,pomerode/SC,27
3906,pompeia/SP,1
3907,pompeu/MG,6
3908,pongai/SP,1
3909,ponta de pedras/PA,15
3910,ponta grossa/PR,26
3911,ponta pora/MS,24
3912,pontal do araguaia/MT,23
3913,pontal do parana/PR,26
3914,pontal/SP,1
3915,pontalina/GO,20
3916,pontalinda/SP,1
3917,pontao/RS,25
3918,ponte alta do bom jesus/TO,22
3919,ponte alta do norte/SC,27
3920,ponte alta do tocantins/TO,22
3921,ponte alta/SC,27
3922,ponte branca/MT,23
3923,ponte nova/MG,6
3924,ponte preta/RS,25
3925,ponte serrada/SC,27
3926,pontes e lacerda/MT,23
3927,pontes gestal/SP,1
3928,ponto belo/ES,5
3929,ponto chique/MG,6
3930,ponto dos volantes/MG,6
3931,ponto novo/BA,7
3932,populina/SP,1
3933,poranga/CE,12
3934,porangaba/SP,1
3935,porangatu/GO,20
3936,porciuncula/RJ,4
3937,porecatu/PR,26
3938,portalegre/RN,2
3939,portao/RS,25
3940,porteirao/GO,20
3941,porteiras/CE,12
3942,porteirinha/MG,6
3943,portel/PA,15
3944,portelandia/GO,20
3945,porto acre/AC,3
3946,porto alegre do norte/MT,23
3947,porto alegre do piaui/PI,13
3948,porto alegre do tocantins/TO,22
3949,porto alegre/RS,25
3950,porto amazonas/PR,26
3951,porto barreiro/PR,26
3952,porto belo/SC,27
3953,porto calvo/AL,10
3954,porto da folha/SE,8
3955,porto de moz/PA,15
3956,porto de pedras/AL,10
3957,porto do mangue/RN,2
3958,porto dos gauchos/MT,23
3959,porto esperidiao/MT,23
3960,porto estrela/MT,23
3961,porto feliz/SP,1
3962,porto ferreira/SP,1
3963,porto firme/MG,6
3964,porto franco/MA,14
3965,porto grande/AP,16
3966,porto lucena/RS,25
3967,porto maua/RS,25
3968,porto murtinho/MS,24
3969,porto nacional/TO,22
3970,porto real do colegio/AL,10
3971,porto real/RJ,4
3972,porto rico do maranhao/MA,14
3973,porto rico/PR,26
3974,porto seguro/BA,7
3975,porto uniao/SC,27
3976,porto velho/RO,21
3977,porto vera cruz/RS,25
3978,porto vitoria/PR,26
3979,porto walter/AC,3
3980,porto xavier/RS,25
3981,porto/PI,13
3982,posse/GO,20
3983,pote/MG,6
3984,potengi/CE,12
3985,potim/SP,1
3986,potiragua/BA,7
3987,potirendaba/SP,1
3988,potiretama/CE,12
3989,pouso alegre/MG,6
3990,pouso alto/MG,6
3991,pouso novo/RS,25
3992,pouso redondo/SC,27
3993,poxoreu/MT,23
3994,pracinha/SP,1
3995,pracuuba/AP,16
3996,prado ferreira/PR,26
3997,prado/BA,7
3998,pradopolis/SP,1
3999,prados/MG,6
4000,praia grande/SC,27
4001,praia grande/SP,1
4002,praia norte/TO,22
4003,prainha/PA,15
4004,pranchita/PR,26
4005,prata do piaui/PI,13
4006,prata/MG,6
4007,prata/PB,11
4008,pratania/SP,1
4009,pratapolis/MG,6
4010,pratinha/MG,6
4011,presidente alves/SP,1
4012,presidente bernardes/MG,6
4013,presidente bernardes/SP,1
4014,presidente castello branco/SC,27
4015,presidente castelo branco/PR,26
4016,presidente dutra/BA,7
4017,presidente dutra/MA,14
4018,presidente epitacio/SP,1
4019,presidente figueiredo/AM,17
4020,presidente getulio/SC,27
4021,presidente janio quadros/BA,7
4022,presidente juscelino/MA,14
4023,presidente juscelino/MG,6
4024,presidente kennedy/ES,5
4025,presidente kennedy/TO,22
4026,presidente kubitschek/MG,6
4027,presidente lucena/RS,25
4028,presidente medici/MA,14
4029,presidente medici/RO,21
4030,presidente nereu/SC,27
4031,presidente olegario/MG,6
4032,presidente prudente/SP,1
4033,presidente sarney/MA,14
4034,presidente tancredo neves/BA,7
4035,presidente vargas/MA,14
4036,presidente venceslau/SP,1
4037,primavera de rondonia/RO,21
4038,primavera do leste/MT,23
4039,primavera/PA,15
4040,primavera/PE,9
4041,primeira cruz/MA,14
4042,primeiro de maio/PR,26
4043,princesa isabel/PB,11
4044,princesa/SC,27
4045,professor jamil/GO,20
4046,progresso/RS,25
4047,promissao/SP,1
4048,propria/SE,8
4049,protasio alves/RS,25
4050,prudente de morais/MG,6
4051,prudentopolis/PR,26
4052,pugmil/TO,22
4053,pureza/RN,2
4054,putinga/RS,25
4055,puxinana/PB,11
4056,quadra/SP,1
4057,quarai/RS,25
4058,quartel geral/MG,6
4059,quarto centenario/PR,26
4060,quata/SP,1
4061,quatigua/PR,26
4062,quatipuru/PA,15
4063,quatis/RJ,4
4064,quatro barras/PR,26
4065,quatro irmaos/RS,25
4066,quatro pontes/PR,26
4067,quebrangulo/AL,10
4068,quedas do iguacu/PR,26
4069,queimada nova/PI,13
