code_zip_prefix_id,code_zip_prefix
9825,39780
9826,39700
9827,39740
9828,39728
9829,39707
9830,39725
9831,39720
9832,39705
9833,39750
9834,39735
9835,39784
9836,39765
9837,39755
9838,39775
9839,39730
9840,39710
9841,39770
9842,39715
9843,39785
9844,39790
9845,39745
9846,39703
9847,39741
9848,39708
9849,39795
9850,39723
9851,39718
9852,39742
9853,39716
9854,39704
9855,39706
9856,39711
9857,39802
9858,39880
9859,39827
9860,39890
9861,39860
9862,39875
9863,39820
9864,39801
9865,39818
9866,39803
9867,39800
9868,39830
9869,39815
9870,39862
9871,39893
9872,39810
9873,39840
9874,39870
9875,39873
9876,39825
9877,39817
9878,39868
9879,39855
9880,39835
9881,39864
9882,39895
9883,39874
9884,39804
9885,39814
9886,39878
9887,39850
9888,39816
9889,39823
9890,39885
9891,39837
9892,39888
9893,39812
9894,39826
9895,39848
9896,39865
9897,39809
9898,39813
9899,39866
9900,39807
9901,39960
9902,39970
9903,39900
9904,39915
9905,39920
9906,39990
9907,39925
9908,39912
9909,39935
9910,39930
9911,39950
9912,39980
9913,39917
9914,39999
9915,39945
9916,39940
9917,39928
9918,39931
9919,39995
9920,39923
9921,39955
9922,39948
9923,40080
9924,40060
9925,40070
9926,40081
9927,40015
9928,40040
9929,40050
9930,40055
9931,40010
9932,40020
9933,40045
9934,40025
9935,40024
9936,40130
9937,40100
9938,40140
9939,40150
9940,40110
9941,40170
9942,40155
9943,40157
9944,40105
9945,40240
9946,40220
9947,40255
9948,40270
9949,40296
9950,40290
9951,40279
9952,40286
9953,40250
9954,40280
9955,40231
9956,40285
9957,40260
9958,40230
9959,40243
9960,40265
9961,40295
9962,40251
9963,40210
9964,40283
9965,40276
9966,40226
9967,40241
9968,40221
9969,40252
9970,40275
9971,40223
9972,40253
9973,40213
9974,40254
9975,40215
9976,40245
9977,40349
9978,40310
9979,40342
9980,40354
9981,40320
9982,40335
9983,40391
9984,40321
9985,40301
9986,40355
9987,40315
9988,40393
9989,40353
9990,40325
9991,40300
9992,40375
9993,40323
9994,40330
9995,40366
9996,40390
9997,40370
9998,40340
9999,40385
10000,40368
10001,40365
10002,40352
10003,40302
10004,40350
10005,40313
10006,40327
10007,40367
10008,40394
10009,40318
10010,40357
10011,40314
10012,40396
10013,40386
10014,40387
10015,40411
10016,40444
10017,40455
10018,40436
10019,40421
10020,40445
10021,40470
10022,40430
10023,40415
10024,40450
10025,40425
10026,40451
10027,40440
10028,40435
10029,40414
10030,40484
10031,40454
10032,40490
10033,40420
10034,40487
10035,40460
10036,40480
10037,40483
10038,40410
10039,40433
10040,40720
10041,40713
10042,40717
10043,40730
10044,40750
10045,40725
10046,40710
10047,40715
10048,40735
10049,40760
10050,40726
10051,40718
10052,40731
10053,40711
10054,40740
10055,40800
10056,40820
10057,40810
10058,40830
10059,41181
10060,41100
10061,41194
10062,41192
10063,41180
10064,41152
10065,41150
10066,41120
10067,41195
10068,41130
10069,41197
10070,41185
10071,41110
10072,41190
10073,41204
10074,41205
10075,41250
10076,41245
10077,41280
10078,41270
10079,41207
10080,41213
10081,41230
10082,41215
10083,41225
10084,41231
10085,41211
10086,41260
10087,41200
10088,41295
10089,41275
10090,41253
10091,41235
10092,41214
10093,41219
10094,41218
10095,41290
10096,41227
10097,41297
10098,41233
10099,41291
10100,41247
10101,41220
10102,41210
10103,41217
10104,41285
10105,41262
10106,41340
10107,41322
10108,41351
10109,41385
10110,41339
10111,41315
10112,41349
10113,41320
10114,41310
10115,41311
10116,41390
10117,41386
10118,41370
10119,41342
10120,41321
10121,41341
10122,41350
10123,41330
10124,41307
10125,41300
10126,41335
10127,41387
10128,41336
10129,41308
10130,41345
10131,41388
10132,41306
10133,41343
10134,41301
10135,41338
10136,41305
10137,41337
10138,41333
10139,41334
10140,41410
10141,41490
10142,41480
10143,41402
10144,41483
10145,41400
10146,41500
10147,41502
10148,41510
10149,41520
10150,41505
10151,41515
10152,41590
10153,41650
10154,41680
10155,41635
10156,41630
10157,41620
10158,41640
10159,41600
10160,41613
10161,41610
10162,41603
10163,41615
10164,41611
10165,41612
10166,41651
10167,41681
10168,41750
10169,41701
10170,41760
10171,41720
10172,41705
10173,41706
10174,41740
10175,41710
10176,41745
10177,41770
10178,41730
10179,41741
10180,41717
10181,41815
10182,41830
10183,41810
10184,41825
10185,41820
10186,41800
10187,41915
10188,41940
10189,41950
10190,41905
10191,41925
10192,41920
10193,41900
10194,41927
10195,41906
10196,41970
10197,41980
10198,41941
10199,42600
10200,42702
10201,42701
10202,42700
10203,42709
10204,42722
10205,42703
10206,42710
10207,42712
10208,42739
10209,42706
10210,42738
10211,42711
10212,42708
10213,42707
10214,42740
10215,42721
10216,42704
10217,42713
10218,42705
10219,42714
10220,42717
10221,42733
10222,42840
10223,42850
10224,42800
10225,42809
10226,42808
10227,42804
10228,42805
10229,42807
10230,42801
10231,42810
10232,42802
10233,42806
10234,42820
10235,42803
10236,42841
10237,42833
10238,42835
10239,42849
10240,42827
10241,43700
10242,43815
10243,43850
10244,43805
10245,43810
10246,43813
10247,43820
10248,43825
10249,43806
10250,43840
10251,43843
10252,43845
10253,43900
10254,44009
10255,44050
10256,44034
10257,44004
10258,44091
10259,44056
10260,44003
10261,44020
10262,44051
10263,44032
10264,44053
10265,44088
10266,44062
10267,44089
10268,44057
10269,44059
10270,44006
10271,44085
10272,44077
10273,44024
10274,44066
10275,44090
10276,44095
10277,44065
10278,44076
10279,44075
10280,44001
10281,44071
10282,44007
10283,44002
10284,44054
10285,44036
10286,44005
10287,44078
10288,44031
10289,44023
10290,44022
10291,44033
10292,44044
10293,44021
10294,44052
10295,44008
10296,44094
10297,44082
10298,44086
10299,44028
10300,44013
10301,44092
10302,44096
10303,44072
10304,44067
10305,44073
10306,44079
10307,44055
10308,44010
10309,44063
10310,44045
10311,44061
10312,44046
10313,44070
10314,44025
10315,44035
10316,44097
10317,44043
10318,44042
10319,44018
10320,44030
10321,44038
10322,44019
10323,44190
10324,44150
10325,44160
10326,44180
10327,44245
10328,44200
10329,44230
10330,44250
10331,44220
10332,44255
10333,44280
10334,44270
10335,44260
10336,44218
10337,44380
10338,44300
10339,44320
10340,44360
10341,44340
10342,44350
10343,44330
10344,44345
10345,44400
10346,44460
10347,44420
10348,44450
10349,44470
10350,44490
10351,44480
10352,44428
10353,44570
10354,44540
10355,44572
10356,44580
10357,44530
10358,44573
10359,44571
10360,44500
10361,44574
10362,44520
10363,44550
10364,44590
10365,44565
10366,44575
10367,44560
10368,44630
10369,44695
10370,44600
10371,44645
10372,44640
10373,44655
10374,44610
10375,44642
10376,44620
10377,44690
10378,44650
10379,44698
10380,44660
10381,44635
10382,44670
10383,44680
10384,44700
10385,44710
10386,44755
10387,44718
10388,44780
10389,44720
10390,44790
10391,44713
10392,44775
10393,44770
10394,44730
10395,44715
10396,44798
10397,44745
10398,44740
10399,44750
10400,44850
10401,44880
10402,44885
10403,44890
10404,44840
10405,44830
10406,44895
10407,44800
10408,44892
10409,44900
10410,44920
10411,44940
10412,44950
10413,44930
10414,44990
10415,44905
10416,44910
10417,44960
10418,44970
10419,44925
10420,44915
10421,45023
10422,45077
10423,45028
10424,45026
10425,45002
10426,45078
10427,45000
10428,45052
10429,45037
10430,45065
10431,45051
10432,45055
10433,45085
10434,45020
10435,45005
10436,45075
10437,45027
10438,45012
10439,45003
10440,45031
10441,45035
10442,45015
10443,45053
10444,45029
10445,45095
10446,45025
10447,45009
10448,45050
10449,45070
10450,45010
10451,45089
10452,45066
10453,45061
10454,45079
10455,45058
10456,45008
10457,45120
10458,45155
10459,45130
10460,45170
10461,45190
10462,45140
10463,45160
10464,45157
10465,45180
10466,45150
10467,45195
10468,45177
10469,45104
10470,45208
10471,45280
10472,45200
10473,45225
10474,45260
10475,45201
10476,45203
10477,45230
10478,45210
10479,45250
10480,45263
10481,45290
10482,45215
10483,45270
10484,45202
10485,45245
10486,45255
10487,45205
10488,45206
10489,45204
10490,45240
10491,45220
10492,45265
10493,45285
10494,45211
10495,45209
10496,45207
10497,45345
10498,45360
10499,45350
10500,45315
10501,45390
10502,45325
10503,45370
10504,45300
10505,45305
10506,45320
10507,45330
10508,45375
10509,45340
10510,45310
10511,45365
10512,45355
10513,45312
10514,45400
10515,45435
10516,45480
10517,45460
10518,45450
10519,45455
10520,45416
10521,45445
10522,45465
10523,45430
10524,45443
10525,45440
10526,45428
10527,45452
10528,45490
10529,45436
10530,45470
10531,45420
10532,45580
10533,45500
10534,45590
10535,45530
10536,45570
10537,45585
10538,45520
10539,45550
10540,45560
10541,45540
10542,45545
10543,45534
10544,45656
10545,45603
10546,45602
10547,45615
10548,45604
10549,45611
10550,45653
10551,45650
10552,45600
10553,45638
10554,45606
10555,45608
10556,45630
10557,45658
10558,45613
10559,45657
10560,45680
10561,45651
10562,45655
10563,45605
10564,45654
10565,45690
10566,45620
10567,45662
10568,45607
10569,45622
10570,45640
10571,45652
10572,45645
10573,45675
10574,45625
10575,45601
10576,45695
10577,45610
10578,45661
10579,45780
10580,45710
10581,45700
10582,45790
10583,45720
10584,45760
10585,45745
10586,45740
10587,45770
10588,45712
10589,45750
10590,45725
10591,45730
10592,45821
10593,45810
10594,45860
10595,45836
10596,45823
10597,45820
10598,45818
10599,45800
10600,45816
10601,45880
10602,45834
10603,45807
10604,45848
10605,45828
10606,45890
10607,45822
10608,45830
10609,45850
10610,45826
10611,45870
10612,45865
10613,45840
10614,45855
10615,45825
10616,45829
10617,45824
10618,45985
10619,45960
10620,45930
10621,45987
10622,45970
10623,45900
10624,45990
10625,45928
10626,45986
10627,45995
10628,45980
10629,45993
10630,45983
10631,45936
10632,45994
10633,45940
10634,45992
10635,45991
10636,45910
10637,45989
10638,45997
10639,45972
10640,45988
10641,45920
10642,45975
10643,45950
10644,45998
10645,45968
10646,45955
10647,45996
10648,46170
10649,46100
10650,46110
10651,46140
10652,46190
10653,46180
10654,46130
10655,46165
10656,46103
10657,46270
10658,46255
10659,46200
10660,46250
10661,46220
10662,46290
10663,46280
10664,46225
10665,46205
10666,46360
10667,46310
10668,46300
10669,46380
10670,46350
10671,46390
10672,46330
10673,46335
10674,46315
10675,46430
10676,46445
10677,46438
10678,46440
10679,46490
10680,46400
10681,46480
10682,46446
10683,46460
10684,46470
10685,46425
10686,46450
10687,46410
10688,46500
10689,46580
10690,46570
10691,46540
10692,46575
10693,46530
10694,46550
10695,46560
10696,46670
10697,46620
10698,46650
10699,46640
10700,46600
10701,46690
10702,46740
10703,46765
10704,46730
10705,46700
10706,46770
10707,46760
10708,46790
10709,46750
10710,46780
10711,46766
10712,46820
10713,46800
10714,46835
10715,46880
10716,46860
10717,46805
10718,46850
10719,46810
10720,46875
10721,46830
10722,46833
10723,46865
10724,46825
10725,46840
10726,46900
10727,46970
10728,46930
10729,46960
10730,46980
10731,46990
10732,46985
10733,47100
10734,47120
10735,47150
10736,47115
10737,47160
10738,47200
10739,47240
10740,47220
10741,47300
10742,47350
10743,47310
10744,47400
10745,47440
10746,47450
10747,47530
10748,47500
10749,47560
10750,47580
10751,47520
10752,47590
10753,47650
10754,47665
10755,47630
10756,47600
10757,47640
10758,47680
10759,47690
10760,47610
10761,47655
10762,47730
10763,47700
10764,47740
10765,47750
10766,47760
10767,47850
10768,47800
10769,47802
10770,47820
10771,47806
10772,47810
10773,47803
10774,47807
10775,47801
10776,47808
10777,47813
10778,47830
10779,47825
10780,47827
10781,47805
10782,47845
10783,47814
10784,47804
10785,47990
10786,47960
10787,47970
10788,47940
10789,47950
10790,47900
10791,48080
10792,48010
10793,48020
10794,48005
10795,48050
10796,48030
10797,48060
10798,48090
10799,48040
10800,48070
10801,48031
10802,48011
10803,48051
10804,48071
10805,48000
10806,48130
10807,48120
10808,48180
10809,48110
10810,48140
10811,48170
10812,48108
10813,48150
10814,48103
10815,48280
10816,48288
10817,48290
10818,48289
10819,48300
10820,48330
10821,48370
10822,48350
10823,48360
10824,48390
10825,48310
10826,48355
10827,48455
10828,48410
10829,48460
10830,48415
10831,48420
10832,48450
10833,48490
10834,48430
10835,48400
10836,48445
10837,48470
10838,48405
10839,48475
10840,48440
10841,48480
10842,48435
10843,48413
10844,48485
10845,48500
10846,48540
10847,48520
10848,48590
10849,48570
10850,48580
10851,48565
10852,48609
10853,48610
10854,48630
10855,48605
10856,48611
10857,48601
10858,48607
10859,48603
10860,48608
10861,48604
10862,48680
10863,48602
10864,48660
10865,48650
10866,48668
10867,48606
10868,48620
10869,48685
10870,48700
10871,48705
10872,48790
10873,48750
10874,48760
10875,48730
10876,48770
10877,48725
10878,48780
10879,48710
10880,48740
10881,48793
10882,48745
10883,48720
10884,48840
10885,48850
10886,48890
10887,48880
10888,48800
10889,48860
10890,48895
10891,48830
10892,48832
10893,48870
10894,48904
10895,48903
10896,48900
10897,48925
10898,48960
10899,48970
10900,48950
10901,48905
10902,48914
10903,48930
10904,48990
10905,48907
10906,48909
10907,48902
10908,48906
10909,48901
10910,48908
10911,48913
10912,48916
10913,48922
10914,48967
10915,49010
10916,49047
10917,49030
10918,49048
10919,49050
10920,49015
10921,49045
10922,49052
10923,49044
10924,49072
10925,49042
10926,49035
10927,49051
10928,49025
10929,49065
10930,49020
10931,49004
10932,49027
10933,49095
10934,49032
10935,49026
10936,49085
10937,49031
10938,49082
10939,49092
10940,49060
10941,49097
10942,49037
10943,49090
10944,49000
10945,49040
10946,49075
10947,49080
10948,49046
10949,49088
10950,49007
10951,49096
10952,49036
10953,49038
10954,49070
10955,49071
10956,49055
10957,49067
10958,49001
10959,49043
10960,49087
10961,49005
10962,49089
10963,49063
10964,49008
10965,49066
10966,49009
10967,49041
10968,49091
10969,49033
10970,49130
10971,49160
10972,49140
10973,49120
10974,49100
10975,49180
10976,49190
10977,49170
10978,49260
10979,49200
10980,49290
10981,49270
10982,49280
10983,49220
10984,49230
10985,49250
10986,49300
10987,49360
10988,49390
10989,49350
10990,49320
10991,49400
10992,49480
10993,49490
10994,49500
10995,49570
10996,49520
10997,49510
10998,49530
10999,49506
11000,49514
11001,49565
11002,49503
11003,49517
11004,49525
11005,49550
11006,49509
11007,49560
11008,49507
11009,49535
11010,49540
11011,49580
11012,49505
11013,49504
11014,49501
11015,49600
11016,49680
11017,49650
11018,49630
11019,49690
11020,49670
11021,49660
11022,49640
11023,49790
11024,49740
11025,49760
11026,49700
11027,49770
11028,49750
11029,49780
11030,49800
11031,49820
11032,49880
11033,49810
11034,49890
11035,49860
11036,49830
11037,49980
11038,49900
11039,49970
11040,49940
11041,49945
11042,49990
11043,49995
11044,49950
11045,49930
11046,49960
11047,49985
11048,49910
11049,49920
11050,50060
11051,50070
11052,50040
11053,50030
11054,50050
11055,50090
11056,50020
11057,50010
11058,50080
11059,50100
11060,50110
11061,50160
11062,50680
11063,50610
11064,50650
11065,50690
11066,50630
11067,50670
11068,50640
11069,50660
11070,50620
11071,50710
11072,50770
11073,50791
11074,50720
11075,50740
11076,50760
11077,50721
11078,50781
11079,50730
11080,50761
11081,50771
11082,50750
11083,50751
11084,50741
11085,50790
11086,50711
11087,50780
11088,50731
11089,50870
11090,50830
11091,50800
11092,50820
11093,50860
11094,50810
11095,50865
11096,50875
11097,50850
11098,50930
11099,50920
11100,50910
11101,50980
11102,50960
11103,50970
11104,50900
11105,50950
11106,50940
11107,51020
11108,51021
11109,51030
11110,51011
11111,51010
11112,51170
11113,51160
11114,51110
11115,51190
11116,51111
11117,51150
11118,51130
11119,51180
11120,51230
11121,51250
11122,51280
11123,51240
11124,51260
11125,51200
11126,51270
11127,51290
11128,51220
11129,51275
11130,51310
11131,51340
11132,51300
11133,51350
11134,51320
11135,51345
11136,51330
11137,51346
11138,51335
11139,52011
11140,52021
11141,52060
11142,52070
11143,52061
11144,52031
11145,52041
11146,52050
11147,52051
11148,52080
11149,52081
11150,52030
11151,52020
11152,52071
11153,52090
11154,52091
11155,52040
11156,52010
11157,52191
11158,52131
11159,52140
11160,52190
11161,52111
11162,52110
11163,52120
11164,52130
11165,52150
11166,52160
11167,52171
11168,52125
11169,52121
11170,52170
11171,52165
11172,52291
11173,52210
11174,52221
11175,52280
11176,52211
11177,52290
11178,52390
11179,52490
11180,53040
11181,53050
11182,53070
11183,53060
11184,53030
11185,53010
11186,53020
11187,53080
11188,53090
11189,53025
11190,53012
11191,53140
11192,53130
11193,53160
11194,53150
11195,53110
11196,53180
11197,53170
11198,53120
11199,53190
11200,53230
11201,53260
11202,53240
11203,53210
11204,53270
11205,53220
11206,53250
11207,53290
11208,53280
11209,53300
11210,53350
11211,53370
11212,53320
11213,53330
11214,53360
11215,53442
11216,53444
11217,53439
11218,53417
11219,53435
11220,53433
11221,53429
11222,53437
11223,53421
11224,53409
11225,53401
11226,53441
11227,53431
11228,53413
11229,53407
11230,53405
11231,53415
11232,53416
11233,53403
11234,53443
11235,53402
11236,53425
11237,53423
11238,53422
11239,53427
11240,53404
11241,53580
11242,53520
11243,53545
11244,53530
11245,53570
11246,53540
11247,53550
11248,53565
11249,53560
11250,53585
11251,53510
11252,53525
11253,53630
11254,53625
11255,53620
11256,53690
11257,53640
11258,53635
11259,53650
11260,53605
11261,53637
11262,53610
11263,53645
11264,53615
11265,53700
11266,53990
11267,53900
11268,54070
11269,54080
11270,54090
11271,54160
11272,54170
11273,54100
11274,54140
11275,54120
11276,54150
11277,54110
11278,54260
11279,54250
11280,54210
11281,54280
11282,54270
11283,54230
11284,54220
11285,54240
11286,54290
11287,54275
11288,54245
11289,54345
11290,54330
11291,54315
11292,54325
11293,54360
11294,54310
11295,54320
11296,54350
11297,54335
11298,54365
11299,54340
11300,54300
11301,54352
11302,54368
11303,54353
11304,54410
11305,54470
11306,54430
11307,54400
11308,54460
11309,54450
11310,54440
11311,54420
11312,54490
11313,54510
11314,54520
11315,54525
11316,54580
11317,54530
11318,54590
11319,54589
11320,54505
11321,54515
11322,54535
11323,54517
11324,54500
11325,54522
11326,54774
11327,54767
11328,54735
11329,54768
11330,54753
11331,54710
11332,54762
11333,54766
11334,54759
11335,54705
11336,54720
11337,54771
11338,54756
11339,54765
11340,54727
11341,54783
11342,54740
11343,54786
11344,54730
11345,54792
11346,54777
11347,54749
11348,54789
11349,54733
11350,54758
11351,54715
11352,54725
11353,54737
11354,54700
11355,54800
11356,55008
11357,55012
11358,55014
11359,55031
11360,55022
11361,55032
11362,55028
11363,55004
11364,55002
11365,55030
11366,55016
11367,55024
11368,55038
11369,55026
11370,55034
11371,55010
11372,55036
11373,55006
11374,55018
11375,55020
11376,55044
11377,55019
11378,55040
11379,55042
11380,55021
11381,55150
11382,55152
11383,55155
11384,55125
11385,55130
11386,55170
11387,55195
11388,55190
11389,55120
11390,55153
11391,55199
11392,55192
11393,55194
11394,55178
11395,55158
11396,55140
11397,55160
11398,55191
11399,55175
11400,55180
11401,55154
11402,55156
11403,55157
11404,55168
11405,55200
11406,55295
11407,55297
11408,55296
11409,55299
11410,55292
11411,55250
11412,55280
11413,55260
11414,55294
11415,55293
11416,55291
11417,55270
11418,55298
11419,55240
11420,55290
11421,55265
11422,55370
11423,55330
11424,55350
11425,55395
11426,55340
11427,55365
11428,55360
11429,55375
11430,55390
11431,55385
11432,55380
11433,55315
11434,55320
11435,55325
11436,55305
11437,55345
11438,55355
11439,55398
11440,55310
11441,55334
11442,55302
11443,55420
11444,55405
11445,55400
11446,55490
11447,55435
11448,55470
11449,55415
11450,55480
11451,55460
11452,55495
11453,55440
11454,55410
11455,55450
11456,55485
11457,55409
11458,55445
11459,55430
11460,55473
11461,55402
11462,55590
11463,55550
11464,55520
11465,55500
11466,55560
11467,55555
11468,55540
11469,55578
11470,55570
11471,55580
11472,55515
11473,55592
11474,55535
11475,55510
11476,55565
11477,55525
11478,55530
11479,55595
11480,55604
11481,55608
11482,55680
11483,55690
11484,55660
11485,55644
11486,55620
11487,55636
11488,55665
11489,55610
11490,55612
11491,55606
11492,55641
11493,55642
11494,55602
11495,55670
11496,55695
11497,55675
11498,55630
11499,55614
11500,55643
11501,55645
11502,55650
11503,55618
11504,55655
11505,55600
11506,55640
11507,55605
11508,55780
11509,55790
11510,55750
11511,55770
11512,55700
11513,55745
11514,55720
11515,55715
11516,55730
11517,55740
11518,55760
11519,55765
11520,55735
11521,55755
11522,55816
11523,55825
11524,55860
11525,55890
11526,55870
11527,55820
11528,55818
11529,55815
11530,55800
11531,55880
11532,55814
11533,55835
11534,55819
11535,55845
11536,55805
11537,55850
11538,55813
11539,55865
11540,55840
11541,55811
11542,55817
11543,55920
11544,55900
11545,55940
11546,55950
11547,55930
11548,56000
11549,56170
11550,56163
11551,56150
11552,56190
11553,56180
11554,56130
11555,56120
11556,56160
11557,56140
11558,56210
11559,56260
11560,56230
11561,56280
11562,56250
11563,56220
11564,56200
11565,56215
11566,56320
11567,56304
11568,56328
11569,56302
11570,56306
11571,56330
11572,56322
11573,56314
11574,56380
11575,56316
11576,56395
11577,56310
11578,56321
11579,56312
11580,56308
11581,56355
11582,56317
11583,56319
11584,56318
11585,56326
11586,56323
11587,56360
11588,56313
11589,56331
11590,56332
11591,56345
11592,56309
11593,56400
11594,56470
11595,56420
11596,56460
11597,56440
11598,56480
11599,56430
11600,56519
11601,56506
11602,56520
11603,56503
11604,56540
11605,56560
11606,56512
11607,56565
11608,56550
11609,56580
11610,56516
11611,56509
11612,56510
11613,56505
11614,56511
11615,56517
11616,56504
11617,56515
11618,56502
11619,56600
11620,56640
11621,56670
11622,56780
11623,56720
11624,56760
11625,56700
11626,56740
11627,56795
11628,56750
11629,56895
11630,56850
11631,56800
11632,56820
11633,56870
11634,56848
11635,56830
11636,56840
11637,56828
11638,56825
11639,56906
11640,56903
11641,56912
11642,56950
11643,56980
11644,56930
11645,56915
11646,56909
11647,57060
11648,57073
11649,57020
11650,57061
11651,57038
11652,57044
11653,57035
11654,57040
11655,57010
11656,57046
11657,57030
11658,57063
11659,57051
11660,57025
11661,57052
11662,57036
11663,57071
11664,57082
11665,57055
11666,57017
11667,57057
11668,57045
11669,57043
11670,57037
11671,57080
11672,57050
11673,57081
11674,57041
11675,57072
11676,57014
11677,57084
11678,57015
11679,57085
11680,57075
11681,57018
11682,57070
11683,57042
11684,57062
11685,57086
11686,57048
11687,57083
11688,57022
11689,57074
11690,57039
11691,57000
11692,57031
11693,57180
11694,57100
11695,57160
11696,57150
11697,57120
11698,57130
11699,57140
11700,57230
11701,57275
11702,57220
11703,57265
11704,57270
11705,57200
11706,57280
11707,57245
11708,57240
11709,57258
11710,57210
11711,57255
11712,57257
11713,57246
11714,57250
11715,57242
11716,57241
11717,57244
11718,57290
11719,57235
11720,57260
11721,57307
11722,57312
11723,57340
11724,57301
11725,57320
11726,57300
11727,57309
11728,57313
11729,57316
11730,57330
11731,57310
11732,57303
11733,57305
11734,57308
11735,57325
11736,57315
11737,57304
11738,57306
11739,57370
11740,57360
11741,57302
11742,57311
11743,57314
11744,57317
11745,57350
11746,57319
11747,57390
11748,57380
11749,57480
11750,57400
11751,57420
11752,57442
11753,57460
11754,57445
11755,57490
11756,57425
11757,57440
11758,57475
11759,57430
11760,57410
11761,57470
11762,57500
11763,57510
11764,57560
11765,57545
11766,57540
11767,57525
11768,57520
11769,57580
11770,57570
11771,57530
11772,57550
11773,57535
11774,57515
11775,57620
11776,57625
11777,57602
11778,57600
11779,57607
11780,57601
11781,57680
11782,57670
11783,57605
11784,57603
11785,57630
11786,57635
11787,57608
11788,57606
11789,57690
11790,57660
11791,57604
11792,57640
11793,57760
11794,57770
11795,57700
11796,57740
11797,57750
11798,57780
11799,57720
11800,57730
11801,57830
11802,57840
11803,57800
11804,57860
11805,57890
11806,57820
11807,57955
11808,57920
11809,57980
11810,57950
11811,57970
11812,57940
11813,57968
11814,57910
11815,57900
11816,57935
11817,57975
11818,57925
11819,57945
11820,57995
11821,57930
11822,57960
11823,57990
11824,57965
11825,58035
11826,58037
11827,58038
11828,58080
11829,58039
11830,58052
11831,58030
11832,58032
11833,58071
11834,58053
11835,58013
11836,58051
11837,58033
11838,58076
11839,58083
11840,58010
11841,58025
11842,58028
11843,58031
11844,58085
11845,58046
11846,58015
11847,58070
11848,58063
11849,58045
11850,58064
11851,58034
11852,58073
11853,58055
11854,58040
11855,58058
11856,58027
11857,58078
11858,58050
11859,58090
11860,58057
11861,58056
11862,58081
11863,58042
11864,58087
11865,58036
11866,58062
11867,58075
11868,58066
11869,58011
11870,58079
11871,58088
11872,58084
11873,58043
11874,58086
11875,58020
11876,58074
11877,58067
11878,58082
11879,58069
11880,58059
11881,58077
11882,58041
11883,58065
11884,58047
11885,58068
11886,58026
11887,58140
11888,58135
11889,58100
11890,58102
11891,58170
11892,58117
11893,58101
11894,58175
11895,58155
11896,58187
11897,58109
11898,58180
11899,58167
11900,58125
11901,58123
11902,58150
11903,58177
11904,58178
11905,58120
11906,58106
11907,58103
11908,58195
11909,58188
11910,58173
11911,58145
11912,58115
11913,58105
11914,58108
11915,58119
11916,58107
11917,58128
11918,58184
11919,58200
11920,58233
11921,58208
11922,58255
11923,58280
11924,58297
11925,58278
11926,58230
11927,58292
11928,58268
11929,58253
11930,58220
11931,58270
11932,58289
11933,58260
11934,58275
11935,58225
11936,58213
11937,58287
11938,58228
11939,58291
11940,58210
11941,58254
11942,58265
11943,58250
11944,58273
11945,58238
11946,58328
11947,58303
11948,58380
11949,58302
11950,58340
11951,58307
11952,58300
11953,58334
11954,58309
11955,58305
11956,58397
11957,58301
11958,58308
11959,58382
11960,58388
11961,58360
11962,58385
11963,58322
11964,58375
11965,58326
11966,58396
11967,58315
11968,58395
11969,58399
11970,58398
11971,58354
11972,58390
11973,58378
11974,58393
11975,58345
11976,58306
11977,58338
11978,58356
11979,58350
11980,58304
11981,58330
11982,58342
11983,58320
11984,58387
11985,58370
11986,58337
11987,58324
11988,58310
11989,58339
11990,58410
11991,58428
11992,58475
11993,58417
11994,58430
11995,58400
11996,58404
11997,58401
11998,58432
11999,58415
12000,58407
12001,58416
12002,58429
12003,58414
12004,58411
12005,58433
12006,58463
12007,58450
12008,58406
12009,58483
12010,58408
12011,58423
12012,58420
12013,58494
12014,58402
12015,58421
12016,58424
12017,58436
12018,58497
12019,58487
12020,58431
12021,58489
12022,58441
12023,58418
12024,58437
12025,58465
12026,58434
12027,58480
12028,58403
12029,58458
12030,58485
12031,58460
12032,58540
12033,58580
12034,58500
12035,58570
12036,58560
12037,58590
12038,58550
12039,58530
12040,58535
12041,58515
12042,58575
12043,58548
12044,58520
12045,58588
12046,58533
12047,58582
12048,58640
12049,58675
12050,58680
12051,58600
12052,58690
12053,58665
12054,58620
12055,58625
12056,58660
12057,58698
12058,58695
12059,58685
12060,58670
12061,58610
12062,58706
12063,58778
12064,58753
12065,58748
12066,58755
12067,58701
12068,58703
12069,58798
12070,58735
12071,58745
12072,58707
12073,58714
12074,58795
12075,58704
12076,58740
12077,58790
12078,58780
12079,58700
12080,58760
12081,58750
12082,58725
12083,58713
12084,58770
12085,58784
12086,58765
12087,58737
12088,58775
12089,58708
12090,58758
12091,58715
12092,58723
12093,58732
12094,58720
12095,58705
12096,58710
12097,58857
12098,58884
12099,58805
12100,58840
12101,58890
12102,58865
12103,58807
12104,58870
12105,58802
12106,58880
12107,58860
12108,58823
12109,58800
12110,58819
12111,58815
12112,58801
12113,58818
12114,58835
12115,58893
12116,58806
12117,58832
12118,58808
12119,58820
12120,58830
12121,58804
12122,58817
12123,58824
12124,58887
12125,58895
12126,58900
12127,58955
12128,58945
12129,58910
12130,58970
12131,58995
12132,58915
12133,58994
12134,58985
12135,58940
12136,58935
12137,58980
12138,58922
12139,58960
12140,58933
12141,58920
12142,58993
12143,58930
12144,58925
12145,58908
12146,58950
12147,58978
12148,58928
12149,59064
12150,59025
12151,59067
12152,59086
12153,59015
12154,59062
